mode,probe_id,probe_text,neighbor_id,cosine,neighbor_line,neighbor_text
script_masked,input-32,田中は佐藤を助けなかった。,raw-L10714,0.8572623868912654,10716,俺に聞かれてもわかるわけない。
script_masked,input-33,担当者が100件の記録を確認した。,raw-L05989,0.6823290093839233,5990,うちの鯖は２５０万とやや安め
script_masked,input-34,今日は雨が降っている。,raw-L10714,0.8809814162182578,10716,俺に聞かれてもわかるわけない。
script_masked,input-35,会議が長くて疲れた。,raw-L08021,0.5841972015650109,8022,本人に聞いた
script_masked,input-36,念のため資料を何度も見直したので提出が遅れた。,raw-L12800,0.8211233811553783,12801,侍は強いので強化の必要はない
script_masked,input-37,田中が確認したと佐藤が言った。,raw-L12800,0.7455518178386763,12801,侍は強いので強化の必要はない
script_masked,0c7d8d48d955dc60eb1b1f19,俺は最強に強い。,raw-L15794,0.5155089867703901,15795,奴らだな強情な。
script_masked,5068b5d2023ea1d0e6dc14a0,俺は最強だからな。,raw-L10714,0.8508681535655302,10716,俺に聞かれてもわかるわけない。
script_masked,4eb0e5a37acadbed160cea90,時既に時間切れだったんだが。,raw-L10714,0.8238209296044601,10716,俺に聞かれてもわかるわけない。
script_masked,d9234388e3e491bf2349cbc8,時既に時間切れだったからな。,raw-L10714,0.8238209296044601,10716,俺に聞かれてもわかるわけない。
script_masked,9cdd8b27875970fd09044090,時既に時間切れだった。,raw-L10714,0.7625363690997208,10716,俺に聞かれてもわかるわけない。
script_masked,f0df1669300c694366a5e197,敵を瞬殺で倒した。,raw-L08021,0.5480341952404651,8022,本人に聞いた
script_masked,3b37fb0f431270d49cc1fe42,敵を瞬殺したからな。,raw-L10714,0.8817946468659457,10716,俺に聞かれてもわかるわけない。
script_masked,6970657c1aa5abba94f73edb,俺は動かないです。,raw-L10714,0.978936797555465,10716,俺に聞かれてもわかるわけない。
script_masked,904087b6c682009ce696fdc3,俺は動かないからな。,raw-L10714,0.9896899356776073,10716,俺に聞かれてもわかるわけない。
script_masked,a28e9f1e2d71f81ea8268408,俺は動かないんだが。,raw-L10714,0.9896899356776073,10716,俺に聞かれてもわかるわけない。
script_masked,04479d50da9635528e3eadb7,存在感が桁外れな存在感だ。,raw-L15794,0.8487083624792232,15795,奴らだな強情な。
script_masked,7c9b4c03ada1c799a5d763ac,存在感が桁外れな存在感なんだが。,raw-L15765,0.7291612802529785,15766,"別権逮捕って知ってるか？
たとえば人殺しの犯人が窃盗で捕まるのはよくあることだ。"
script_masked,bd08c302a3e84ba876c0bb16,存在感が桁外れな存在感だからな。,raw-L15765,0.7291612802529785,15766,"別権逮捕って知ってるか？
たとえば人殺しの犯人が窃盗で捕まるのはよくあることだ。"
script_masked,4146e1acb40acb3dccaa7bda,今日は寒いんだが。,raw-L10714,0.91627780199757,10716,俺に聞かれてもわかるわけない。
script_masked,4658cf1c15ce08ebe796b5d6,今日は寒いからな。,raw-L10714,0.91627780199757,10716,俺に聞かれてもわかるわけない。
script_masked,8b227ab3d843d610524e7a8e,今日は寒いんだが。,raw-L10714,0.91627780199757,10716,俺に聞かれてもわかるわけない。
script_masked,c0aec3982d3b6fe609a40709,今日は寒いからな。,raw-L10714,0.91627780199757,10716,俺に聞かれてもわかるわけない。
script_masked,dc2a59036253e31e340b435f,田中が佐藤を助けたからな。,raw-L10714,0.8572623868912654,10716,俺に聞かれてもわかるわけない。
script_masked,a85b95ccde49e8eafad4ab2e,田中が佐藤を助けたんだが。,raw-L10714,0.8572623868912654,10716,俺に聞かれてもわかるわけない。
script_masked,24dae526f57096afb10db831,田中がAを復旧したからな。Bは停止中で、俺は明日確認する。,raw-L02591,0.4671617016641459,2592,正解だ、覚えとけ
script_masked,b0fa7fdcfd7067cb5a38f21b,田中がAを復旧したんだが。Bは停止中で、俺は明日確認する。,raw-L02591,0.4671617016641459,2592,正解だ、覚えとけ
script_masked,2492c5af63973a27830c1aee,田中がAを復旧した。Bは停止中で、俺は明日確認する。,raw-L02591,0.448887443873016,2592,正解だ、覚えとけ
script_masked,2e8c9dfce853e882911a0600,俺は処理の速さとスピードをアッピルしたんだが。,raw-L13125,0.6305217724815776,13126,"言い忘れたけどブロントはかなり根性あったらしいぞ
不良だから喧嘩も強いしバイクもヘルメットかぶらないで乗る"
script_masked,33e9c0376b866baac9fb4bf1,俺は処理の速さとスピードをアッピルしたからな。,raw-L13125,0.6305217724815776,13126,"言い忘れたけどブロントはかなり根性あったらしいぞ
不良だから喧嘩も強いしバイクもヘルメットかぶらないで乗る"
script_masked,cf6f48a5992dde59addb0590,俺は処理の速さとスピードをアッピルしました。,raw-L05869,0.6245923363334605,5870,"暗黒と違ってシーフは潔いな
まぁシーフもナイトほどではないけどかなり強いジョブだから
そう落ち込む事はない"
script_masked,b75deb4cca8e208ba922162e,ぜいいんにアドバイスを助言したが、ふいんきは悪かったからな。,raw-L06460,0.7366620081676691,6461,"なるほど、やはりそうか
あれ持ってるか持ってないかがナイトにとって
一流か雑魚かの分かれ目なのですな"
script_masked,f9cf994c482f1a6f7c768535,ぜいいんにアドバイスを助言したが、ふいんきは悪かったんだが。,raw-L06460,0.7366620081676691,6461,"なるほど、やはりそうか
あれ持ってるか持ってないかがナイトにとって
一流か雑魚かの分かれ目なのですな"
script_masked,9c9765a81213f9aa1b2c5570,ぜいいんに助言したが、ふいんきは悪かったからな。,raw-L05092,0.773295616834981,5094,"そのとおり、よくわかってるね
おまえはなかなか賢いな
固定になってもいいぞ"
script_masked,03ddc7467fecefdca439d19b,俺は怒りが有頂天になった。,raw-L10714,0.8164052869761947,10716,俺に聞かれてもわかるわけない。
script_masked,f0c669b452d59066f503ccc5,俺は怒りが頂点に達したからな。,raw-L10714,0.8770880135437757,10716,俺に聞かれてもわかるわけない。
script_masked,bde0176d7e6d8c507fc17601,俺は深い悲しみに包まれた。,raw-L10714,0.8397419764190269,10716,俺に聞かれてもわかるわけない。
script_masked,341f741ec31fce94d49ce80c,俺はとても悲しかったからな。,raw-L10714,0.9424241933427702,10716,俺に聞かれてもわかるわけない。
script_masked,d738acb4a2f696ff2120fd27,資料は貴重に大切です。,raw-L01893,0.7068582299461142,1894,俺の名字は加藤だべ
script_masked,8c157b7b06412f089be951bb,全然全く動かない。,raw-L10714,0.8001722095946215,10716,俺に聞かれてもわかるわけない。
script_masked,0ad409ec053a0184986ba60e,全然全く動かないからな。,raw-L10714,0.9112806290851286,10716,俺に聞かれてもわかるわけない。
script_masked,daebc811f9093435b78c99db,全然全く動かないんだが。,raw-L10714,0.9112806290851286,10716,俺に聞かれてもわかるわけない。
script_masked,e692b8eaec24c06b189d8b7b,それは確定的なんだが。,raw-L10714,0.7844366259879474,10716,俺に聞かれてもわかるわけない。
script_masked,1c35b460c04544efe79d2884,それは確定的だからな。,raw-L10714,0.7844366259879474,10716,俺に聞かれてもわかるわけない。
script_masked,edc31b0a9049a9621bece27f,それは確定的だ。,raw-L15794,0.9342535497027098,15795,奴らだな強情な。
script_masked,59e001e6ab085fe81cd5beb9,ぜいいんが速さとスピードを比較した。,raw-L01150,0.6356035858036284,1151,ロトの盾でダメージを防ぐしよ
script_masked,8fb7d6cd490dbad2d8374588,ぜいいんが速さとスピードを比較したからな。,raw-L09702,0.6488168195067041,9703,"お前ら調子こき過ぎ
おれはただ最強装備してたほうが何事もスムースに進むと言ってるだけ"
script_masked,c2bfcb86bf2ccdbbe7bf07a3,ぜいいんが速さとスピードを比較したんだが。,raw-L09702,0.6488168195067041,9703,"お前ら調子こき過ぎ
おれはただ最強装備してたほうが何事もスムースに進むと言ってるだけ"
script_masked,1d2fd3e1a0aee85c3f141d2d,速度制限を確認したんだが。,raw-L10714,0.7538082388480295,10716,俺に聞かれてもわかるわけない。
script_masked,3d3e7d66562d700e6d922c29,速度制限を確認したからな。,raw-L10714,0.7538082388480295,10716,俺に聞かれてもわかるわけない。
script_masked,4ba3486c499b6a19ca2e136f,俺は明日確認するかもしれない。,raw-L10714,0.8093509624445026,10716,俺に聞かれてもわかるわけない。
script_masked,83c46ecc4fe1ca40f941980d,俺は確認しなかったからな。,raw-L10714,0.9091878376253684,10716,俺に聞かれてもわかるわけない。
script_masked,630baea60fceeb0578858b08,俺は確認しなかったんだが。,raw-L10714,0.9091878376253684,10716,俺に聞かれてもわかるわけない。
script_masked,098b620b57582dd36f767bc9,俺は確認しませんでした。,raw-L10714,0.9040779636695859,10716,俺に聞かれてもわかるわけない。
script_masked,f2f92e2f8191ddcd5fac1dfe,俺は100件の記録を確認したんだが。,raw-L05989,0.7377736940225185,5990,うちの鯖は２５０万とやや安め
script_masked,370ced74890ddbbec6b93afb,俺は100件の記録を確認したからな。,raw-L05989,0.7377736940225185,5990,うちの鯖は２５０万とやや安め
script_masked,55564699f8452b555bc9309a,俺は100件の記録を確認した。,raw-L05989,0.716619254613772,5990,うちの鯖は２５０万とやや安め
script_masked,a97417e9ea3aea4c342759f7,俺はAからBへ3個を渡したんだが。,raw-L00424,0.49204427055536676,425,うるせーばか
script_masked,dba3429ac8d34476f1bc4d3e,俺はAからBへ3個を渡したからな。,raw-L00424,0.49204427055536676,425,うるせーばか
script_masked,a0a8ef828ba112e6d0f70d00,俺はAからBへ3個を渡した。,raw-L00424,0.47487938625520015,425,うるせーばか
script_masked,65f8f45806be513b274d0e75,もしぜいいんが来れば確認する。,raw-L03846,0.6974159710876533,3847,おまえら今謝れば許す
script_masked,82194e41426a7cfe046297b4,私立学校でふいんきを調べた。,raw-L02878,0.6987754120769185,2879,妄想野郎には負けねぇよ
script_masked,8b17ae36dc41dda0e792a299,私立学校でふいんきを調べたからな。,raw-L10714,0.8326932830757117,10716,俺に聞かれてもわかるわけない。
script_masked,18c27da631462029ab0e6038,私立学校でふいんきを調べたんだが。,raw-L10714,0.8326932830757117,10716,俺に聞かれてもわかるわけない。
script_masked,9fd74965954422d091288be5,田中がAを復旧したからな。,raw-L02030,0.5655156588756406,2031,"そんなもん興味ねーっよ
俺は不良だぞ"
script_masked,5e277fb454994996df935fe9,田中がAを復旧したんだが。,raw-L02030,0.5655156588756406,2031,"そんなもん興味ねーっよ
俺は不良だぞ"
script_masked,68faef2a12a47cc8049c206b,Bは停止中なんだが。,raw-L10714,0.677073163708013,10716,俺に聞かれてもわかるわけない。
script_masked,1000edcfaba44089832295fa,Bは停止中だからな。,raw-L10714,0.677073163708013,10716,俺に聞かれてもわかるわけない。
script_masked,66dbef94505c5ba041a2cc3b,俺は明日確認するんだが。,raw-L10714,0.7723595398228892,10716,俺に聞かれてもわかるわけない。
script_masked,cfcd3fcf5c33cb7ef1cfcf4e,俺は明日確認するからな。,raw-L10714,0.7723595398228892,10716,俺に聞かれてもわかるわけない。
script_masked,44f755efebe1fd5937673221,俺は明日確認する。,raw-L15574,0.561769407145015,15575,そういう悪口は名誉毀損で犯罪行為だからお前は死ぬ
script_masked,fca2386d4769cbe241f14b48,田中は佐藤を助けなかったんだが。,raw-L10714,0.8895391890733085,10716,俺に聞かれてもわかるわけない。
script_masked,1c7d67e7f192da20cd18da2b,田中は佐藤を助けなかったからな。,raw-L10714,0.8895391890733085,10716,俺に聞かれてもわかるわけない。
script_masked,2387d96b0e46ace380a2be10,担当者が100件の記録を確認したんだが。,raw-L05989,0.7030409218603153,5990,うちの鯖は２５０万とやや安め
script_masked,3e0aa1efda6b5289c5805dfd,担当者が100件の記録を確認したからな。,raw-L05989,0.7030409218603153,5990,うちの鯖は２５０万とやや安め
script_masked,602f2410c67d0f3094ebee9f,今日は雨が降っているんだが。,raw-L10714,0.9338151941953082,10716,俺に聞かれてもわかるわけない。
script_masked,71cf283ce550dc7618356890,今日は雨が降っているからな。,raw-L10714,0.9338151941953082,10716,俺に聞かれてもわかるわけない。
script_masked,f92914a4ab68e29872fa2ecd,会議が長くて疲れたんだが。,raw-L10714,0.899847606303824,10716,俺に聞かれてもわかるわけない。
script_masked,070c88f21c275d1625904bf3,会議が長くて疲れたからな。,raw-L10714,0.899847606303824,10716,俺に聞かれてもわかるわけない。
script_masked,e2b2afc844fbcdf70c0d279b,念のため資料を何度も見直したので提出が遅れたからな。,raw-L12800,0.8420537219058335,12801,侍は強いので強化の必要はない
script_masked,8f02c51e0e2e3fb6c60603a2,念のため資料を何度も見直したので提出が遅れたんだが。,raw-L12800,0.8420537219058335,12801,侍は強いので強化の必要はない
without_punctuation,input-01,私は最強だ。,raw-L02995,0.47639021227660505,2996,"アムロは最強だべ？
俺がいなければだがよ"
without_punctuation,input-02,すでに時間切れだった。,raw-L08524,0.2785729965848296,8525,ＰＫだった
without_punctuation,input-03,敵を瞬殺した。,raw-L03606,0.27676044255080134,3607,"今日俺のＨＰを荒らした馬鹿を殺した
タイマンだがギガトンパンチで瞬殺した"
without_punctuation,input-04,私は動かないです。,raw-L09837,0.372166586313561,9838,"早く謝ってください！ナイトには攻撃きかない！
僕は絶望的な戦いはしたくないです
必死に逃げてもとんずらされて後ろから切られたくないです！はやくあやまっテ！！"
without_punctuation,input-05,存在感が桁外れだ。,raw-L13613,0.1222612795079496,13614,"ナイトが装備する最強武器はいろいろある
忍者ごときがｺﾞﾁｬｺﾞﾁｬ五月蝿いよ？
ナイトは忍者の人気を落とすような薄汚いマネはしないんだが汚いよな忍者は・・
自分の地位をまもるために何か必死杉で笑えるし
それに比べてナイトは忍者みたいに汚くないな
存在感が桁外れな存在感なのでたびたび人と
接触するけどこれも相手にされない雑魚の不可抵抗な妬み関係がほとんど
だがそう言うやつらも最期にはふれひすからな
ナイトは別格だという事を思い知らされる事件だったかな・・そいつはナイトの権力でＬＳの法律を乱すので削除されたらしい"
without_punctuation,input-06,今日は寒い。,raw-L05970,0.9999999999999998,5971,今日は休み
without_punctuation,input-07,今日は寒いです。,raw-L05970,0.8134522214826146,5971,今日は休み
without_punctuation,input-08,田中が佐藤を助けた。,raw-L02655,0.30833886979804803,2656,ロトさん助けて
without_punctuation,input-09,田中がAを復旧した。Bは停止中で、私は明日確認する。,raw-L14909,0.13591772777985076,14910,"絡んでくるなよ、おまえ一般常識的に見て基地害だろ？
俺は夢現で頭の中でサーチしただけで狩ってねーし
そもそも俺をこんな状態にしたのは明方狩りをする馬鹿だろ？
そこまでするとか必死過ぎて何もいわないけど（苦笑）"
without_punctuation,input-10,私は処理の速度をアピールしました。,raw-L15524,0.15744114356730846,15525,"なるほど
これで光は無実と証明されましたね
潔白美"
without_punctuation,input-11,全員に助言したが、雰囲気は悪かった。,raw-L14686,0.43315403429860155,14687,全員
without_punctuation,input-12,私は怒りが頂点に達した。,raw-L08757,0.32441147687203875,8758,"感動した
バカな偽善白魔に鉄槌ありがとう（感涙）"
without_punctuation,input-13,私はとても悲しかった。,raw-L08132,0.2416358880567405,8133,どうやら煽るだけで誰も完璧な評価表を作れないので俺のが正しかった
without_punctuation,input-14,資料は貴重です。,raw-L01213,0.263741250867962,1214,童貞ですかぁ？
without_punctuation,input-15,全然動かない。,raw-L05822,0.20785923397850536,5823,"だから防御高いからそんなの全然効かないって
暗黒は雑魚にしか大ダメージ出せないからな"
without_punctuation,input-16,それは確実だ。,raw-L01193,0.19450674728828105,1194,俺のは事実だから妄想とは言わないで現実だべ？
without_punctuation,input-17,全員が速さとスピードを比較した。,raw-L08189,0.374657349148296,8190,"ホーバージョン
パワー：Ｓ スピード：Ａ 命中パワー：Ｓ 防御：Ａ 廃人度：Ｓ
バーニー
パワー：Ａ スピード：Ｂ 命中パワー：Ｃ 防御：Ａ 廃人度：Ｂ
ガラントサコート
パワー：Ｂ スピード：Ｂ 命中パワー：Ｂ 防御：Ｓ 廃人度：Ｃ"
without_punctuation,input-18,速度制限を確認した。,raw-L08757,0.09512660423076164,8758,"感動した
バカな偽善白魔に鉄槌ありがとう（感涙）"
without_punctuation,input-19,私は明日確認するかもしれない。,raw-L06582,0.47783431494635986,6583,"グラットン狼鯖１１０万
どんどん値上がりしてる
明日には２００万越えるかもしれない"
without_punctuation,input-20,私は確認しませんでした。,raw-L15101,0.24582131378865074,15102,ばかかこいつ【練習相手になりません】
without_punctuation,input-21,田中は「私は全員に助言します」と言った。,raw-L14686,0.3138102465508172,14687,全員
without_punctuation,input-22,私は助言したと田中が言った。,raw-L02595,0.301640905693383,2596,このスレはロトさんが言ったとおり馬鹿ばかりだな
without_punctuation,input-23,私は100件の記録を確認した。,raw-L01315,0.4219546851438033,1316,ロトさんの限界は350＋650＝1000だべ？
without_punctuation,input-24,私はAからBへ3個を渡した。,raw-L08757,0.1760246339148948,8758,"感動した
バカな偽善白魔に鉄槌ありがとう（感涙）"
without_punctuation,input-25,確認してくれてありがとうございます。,raw-L08757,0.4164810273060368,8758,"感動した
バカな偽善白魔に鉄槌ありがとう（感涙）"
without_punctuation,input-26,どうすればいいですか？,raw-L01213,0.36334295887038304,1214,童貞ですかぁ？
without_punctuation,input-27,もし全員が来れば確認する。,raw-L14686,0.449059516774361,14687,全員
without_punctuation,input-28,私立学校で雰囲気を調べた。,raw-L01210,0.20787744631777122,1211,不良だから学校さぼるべ？
without_punctuation,input-29,田中がAを復旧した。,raw-L15962,0.09306173539312824,15963,"俺はこの稼動日までに激この子でAAAを取れなかった。
足9までの激譜面を満足に全曲埋められなかった。

よって俺は今作をプレイするに値しないカス野郎として終わった。

今プレイしてる奴らを見ると本当に腹立たしく思う。
お前らはそんなレベルでこのゲームを続けて一体何をしたいのかと。
簡単な楽譜面でもAAAを取れないまま続けている奴もごろごろいる。
はっきり言う。おかしい。

俺がこうしてプレイできないでいるのに
よくのうのうとプレイできるもんだな。おめでたいな。
お前らは「恥」というものを全く知らないで生きているのか。

もう一度言う。
前作で足9までの激譜面を全曲AAAで埋められなかった奴に今作をプレイする資格はない。
今作だけではない。これからまた出るであろう次回作も同じだ。

こうして書いているだけでも本当に気分が悪い。
しかし俺をこうさせたのは他の何者でもない、お前らだ。
もうこのDDRは弱者が踏むに値しないゲームであることぐらい誰でもわかるはずだ。

以上を理解して弱者は今後のプレイを控えるように。
理解しないでプレイし続ければ周りから反乱者として軽蔑される。
あとはお前ら次第だ。"
without_punctuation,input-30,Bは停止中だ。,raw-L00005,0.0,6,俺はちゃんとした体だが
without_punctuation,input-31,私は明日確認する。,raw-L14909,0.1273397181152723,14910,"絡んでくるなよ、おまえ一般常識的に見て基地害だろ？
俺は夢現で頭の中でサーチしただけで狩ってねーし
そもそも俺をこんな状態にしたのは明方狩りをする馬鹿だろ？
そこまでするとか必死過ぎて何もいわないけど（苦笑）"
without_punctuation,input-32,田中は佐藤を助けなかった。,raw-L01390,0.2438561511600425,1391,"アムロは強いけどよ、俺が助けなかったらピンチだったべ？
シャアもゼータ２で俺が来たらびびってたけどよ"
without_punctuation,input-33,担当者が100件の記録を確認した。,raw-L01315,0.37408963232869974,1316,ロトさんの限界は350＋650＝1000だべ？
without_punctuation,input-34,今日は雨が降っている。,raw-L05970,0.8086392859952576,5971,今日は休み
without_punctuation,input-35,会議が長くて疲れた。,raw-L03799,0.16228115810596647,3800,名前入れ忘れたべ
without_punctuation,input-36,念のため資料を何度も見直したので提出が遅れた。,raw-L06874,0.2929097617206597,6875,全てが解決したのでこれで終了
without_punctuation,input-37,田中が確認したと佐藤が言った。,raw-L02595,0.26728424166686754,2596,このスレはロトさんが言ったとおり馬鹿ばかりだな
without_punctuation,0c7d8d48d955dc60eb1b1f19,俺は最強に強い。,raw-L02002,0.6436885077548462,2003,北海道の最強に強い
without_punctuation,5068b5d2023ea1d0e6dc14a0,俺は最強だからな。,raw-L02601,0.43872040291367087,2602,世界１だからな
without_punctuation,4eb0e5a37acadbed160cea90,時既に時間切れだったんだが。,raw-L10836,0.2765952390205597,10838,>>404　ほう？お前晒されたいのかよ？脅しのつもりだったんだがお前の名前言えよ？晒してやっからよー？！
without_punctuation,d9234388e3e491bf2349cbc8,時既に時間切れだったからな。,raw-L07263,0.21996505439443678,7264,"やはりそうだったか
俺もよく他の奴とID同じになるからな"
without_punctuation,9cdd8b27875970fd09044090,時既に時間切れだった。,raw-L08524,0.3254111739320842,8525,ＰＫだった
without_punctuation,f0df1669300c694366a5e197,敵を瞬殺で倒した。,raw-L00754,0.46669597948472497,755,"さらに８人ギガスラッシュで命中されて瞬殺で倒した
残りはあと５人だべ？"
without_punctuation,3b37fb0f431270d49cc1fe42,敵を瞬殺したからな。,raw-L03472,0.3076428026195972,3473,"やめとけ
やったら殺す
前のＨＰ荒らした奴は全員住んでる住所をつきとめて殺したからな"
without_punctuation,6970657c1aa5abba94f73edb,俺は動かないです。,raw-L09837,0.36395404643540363,9838,"早く謝ってください！ナイトには攻撃きかない！
僕は絶望的な戦いはしたくないです
必死に逃げてもとんずらされて後ろから切られたくないです！はやくあやまっテ！！"
without_punctuation,904087b6c682009ce696fdc3,俺は動かないからな。,raw-L05822,0.2846174407448593,5823,"だから防御高いからそんなの全然効かないって
暗黒は雑魚にしか大ダメージ出せないからな"
without_punctuation,a28e9f1e2d71f81ea8268408,俺は動かないんだが。,raw-L15690,0.297320345152933,15691,"は？日本語なんだが？

はぁ？それはありえないんだが？
資料であることとそうでないことはテレビの報道によるニュースで明らかだぞ？"
without_punctuation,04479d50da9635528e3eadb7,存在感が桁外れな存在感だ。,raw-L13613,0.15270711143216364,13614,"ナイトが装備する最強武器はいろいろある
忍者ごときがｺﾞﾁｬｺﾞﾁｬ五月蝿いよ？
ナイトは忍者の人気を落とすような薄汚いマネはしないんだが汚いよな忍者は・・
自分の地位をまもるために何か必死杉で笑えるし
それに比べてナイトは忍者みたいに汚くないな
存在感が桁外れな存在感なのでたびたび人と
接触するけどこれも相手にされない雑魚の不可抵抗な妬み関係がほとんど
だがそう言うやつらも最期にはふれひすからな
ナイトは別格だという事を思い知らされる事件だったかな・・そいつはナイトの権力でＬＳの法律を乱すので削除されたらしい"
without_punctuation,7c9b4c03ada1c799a5d763ac,存在感が桁外れな存在感なんだが。,raw-L15690,0.16008422450239315,15691,"は？日本語なんだが？

はぁ？それはありえないんだが？
資料であることとそうでないことはテレビの報道によるニュースで明らかだぞ？"
without_punctuation,bd08c302a3e84ba876c0bb16,存在感が桁外れな存在感だからな。,raw-L02601,0.4372552441728512,2602,世界１だからな
without_punctuation,4146e1acb40acb3dccaa7bda,今日は寒いんだが。,raw-L05970,0.7448187833621794,5971,今日は休み
without_punctuation,4658cf1c15ce08ebe796b5d6,今日は寒いからな。,raw-L05970,0.788053891349713,5971,今日は休み
without_punctuation,8b227ab3d843d610524e7a8e,今日は寒いんだが。,raw-L05970,0.7448187833621794,5971,今日は休み
without_punctuation,c0aec3982d3b6fe609a40709,今日は寒いからな。,raw-L05970,0.788053891349713,5971,今日は休み
without_punctuation,dc2a59036253e31e340b435f,田中が佐藤を助けたからな。,raw-L02601,0.20190993595398682,2602,世界１だからな
without_punctuation,a85b95ccde49e8eafad4ab2e,田中が佐藤を助けたんだが。,raw-L15578,0.2342034711038163,15579,"光は2ｃｈ見てないってさっきも言ったんだが
ちゃんとログくらい読めよ"
without_punctuation,24dae526f57096afb10db831,田中がAを復旧したからな。Bは停止中で、俺は明日確認する。,raw-L03472,0.23047419924996895,3473,"やめとけ
やったら殺す
前のＨＰ荒らした奴は全員住んでる住所をつきとめて殺したからな"
without_punctuation,b0fa7fdcfd7067cb5a38f21b,田中がAを復旧したんだが。Bは停止中で、俺は明日確認する。,raw-L04861,0.25627965469458686,4862,"その分隔の差がでかいだろ
だからこの二つで比較したんだが、頭平気か？

おまえこそ釣りだろ"
without_punctuation,2492c5af63973a27830c1aee,田中がAを復旧した。Bは停止中で、俺は明日確認する。,raw-L12719,0.16826945774122584,12720,国語の勉強してこいよ文章が読めない責任まで俺は取れないのから
without_punctuation,2e8c9dfce853e882911a0600,俺は処理の速さとスピードをアッピルしたんだが。,raw-L08189,0.3112673450670199,8190,"ホーバージョン
パワー：Ｓ スピード：Ａ 命中パワー：Ｓ 防御：Ａ 廃人度：Ｓ
バーニー
パワー：Ａ スピード：Ｂ 命中パワー：Ｃ 防御：Ａ 廃人度：Ｂ
ガラントサコート
パワー：Ｂ スピード：Ｂ 命中パワー：Ｂ 防御：Ｓ 廃人度：Ｃ"
without_punctuation,33e9c0376b866baac9fb4bf1,俺は処理の速さとスピードをアッピルしたからな。,raw-L08189,0.3100338255414907,8190,"ホーバージョン
パワー：Ｓ スピード：Ａ 命中パワー：Ｓ 防御：Ａ 廃人度：Ｓ
バーニー
パワー：Ａ スピード：Ｂ 命中パワー：Ｃ 防御：Ａ 廃人度：Ｂ
ガラントサコート
パワー：Ｂ スピード：Ｂ 命中パワー：Ｂ 防御：Ｓ 廃人度：Ｃ"
without_punctuation,cf6f48a5992dde59addb0590,俺は処理の速さとスピードをアッピルしました。,raw-L08189,0.3411707045456403,8190,"ホーバージョン
パワー：Ｓ スピード：Ａ 命中パワー：Ｓ 防御：Ａ 廃人度：Ｓ
バーニー
パワー：Ａ スピード：Ｂ 命中パワー：Ｃ 防御：Ａ 廃人度：Ｂ
ガラントサコート
パワー：Ｂ スピード：Ｂ 命中パワー：Ｂ 防御：Ｓ 廃人度：Ｃ"
without_punctuation,b75deb4cca8e208ba922162e,ぜいいんにアドバイスを助言したが、ふいんきは悪かったからな。,raw-L12522,0.18955596218788484,12523,"結局159の人に俺達言い負けちゃったな･･
もう俺もﾈｶﾞるの止めるぜ？
いい加減思ってもいないこと口にするのは飽きたからな
心が晴れ晴れしている"
without_punctuation,f9cf994c482f1a6f7c768535,ぜいいんにアドバイスを助言したが、ふいんきは悪かったんだが。,raw-L15578,0.1736934839814088,15579,"光は2ｃｈ見てないってさっきも言ったんだが
ちゃんとログくらい読めよ"
without_punctuation,9c9765a81213f9aa1b2c5570,ぜいいんに助言したが、ふいんきは悪かったからな。,raw-L12522,0.20760056983195987,12523,"結局159の人に俺達言い負けちゃったな･･
もう俺もﾈｶﾞるの止めるぜ？
いい加減思ってもいないこと口にするのは飽きたからな
心が晴れ晴れしている"
without_punctuation,03ddc7467fecefdca439d19b,俺は怒りが有頂天になった。,raw-L09716,0.22865791026270627,9717,"お前らは一級廃人のおれの足元にも及ばない貧弱一般人
その一般人どもが一級廃人のおれに対してナメタ言葉を使うことでおれの怒りが有頂天になった
この怒りはしばらくおさまる事を知らない"
without_punctuation,f0c669b452d59066f503ccc5,俺は怒りが頂点に達したからな。,raw-L03472,0.2828285006291704,3473,"やめとけ
やったら殺す
前のＨＰ荒らした奴は全員住んでる住所をつきとめて殺したからな"
without_punctuation,bde0176d7e6d8c507fc17601,俺は深い悲しみに包まれた。,raw-L13109,0.25658382531852425,13110,"は？俺がブロント？なんでそうなるのかわけわからん
第三者の中立的立場から客観的な意見を言ってるだけなんだが・・・

ブロントは鯖のトップに立つ大物だから特に嫉妬がすごかったらしい
きっと鬼の首取ったように周囲が騒ぎブロントは深い悲しみに包まれた"
without_punctuation,341f741ec31fce94d49ce80c,俺はとても悲しかったからな。,raw-L08132,0.18239233332015986,8133,どうやら煽るだけで誰も完璧な評価表を作れないので俺のが正しかった
without_punctuation,d738acb4a2f696ff2120fd27,資料は貴重に大切です。,raw-L01213,0.20608739516626537,1214,童貞ですかぁ？
without_punctuation,8c157b7b06412f089be951bb,全然全く動かない。,raw-L05822,0.16654392558950698,5823,"だから防御高いからそんなの全然効かないって
暗黒は雑魚にしか大ダメージ出せないからな"
without_punctuation,0ad409ec053a0184986ba60e,全然全く動かないからな。,raw-L05822,0.29417152347464837,5823,"だから防御高いからそんなの全然効かないって
暗黒は雑魚にしか大ダメージ出せないからな"
without_punctuation,daebc811f9093435b78c99db,全然全く動かないんだが。,raw-L15690,0.25943993570355245,15691,"は？日本語なんだが？

はぁ？それはありえないんだが？
資料であることとそうでないことはテレビの報道によるニュースで明らかだぞ？"
